Data supplied by UK-AIR on 31/3/2021
All Data GMT hour ending  NB:  Upto 10/09/2020 PM10 were measured with a TEOM FDMS, from 10/09/2020 PM10 were measured with a BAM 1020 heated
Status: R =Ratified P=Provisional,P*=As supplied
,,Cardiff Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Carbon monoxide",status,unit,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Black Carbon (880nm)",status,unit,"Blue Particulate matter (470nm)",status,unit,"Infra Red Particulate matter (950nm)",status,unit,"Red Particulate matter (660nm)",status,unit,"UV Particulate Matter (UV-BC)",status,unit,"UV Particulate Matter (370nm)",status,unit,"Yellow Particulate matter (590nm)",status,unit
30-03-2020,09:00,0.069206,R,mgm-3,8.700,R,ugm-3 (TEOM FDMS),3.16152,R,ugm-3,17.26758,R,ugm-3,22.11518,R,ugm-3,10.500,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),56.32863,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),0.26784,R,ugm-3,-1.800,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),0.50,P,ugm-3,,,,,,,,,,,,,0.60,P,ugm-3,,,
30-03-2020,10:00,0.062285,R,mgm-3,7.900,R,ugm-3 (TEOM FDMS),1.96444,R,ugm-3,10.10707,R,ugm-3,13.11917,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS),63.76262,R,ugm-3,1.600,R,ugm-3 (TEOM FDMS),0.26784,R,ugm-3,0.900,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),0.50,P,ugm-3,,,,,,,,,,,,,0.50,P,ugm-3,,,
30-03-2020,11:00,0.100348,R,mgm-3,9.400,R,ugm-3 (TEOM FDMS),2.76250,R,ugm-3,9.82049,R,ugm-3,14.05626,R,ugm-3,9.900,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),67.15531,R,ugm-3,3.800,R,ugm-3 (TEOM FDMS),0.26784,R,ugm-3,-0.500,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),0.50,P,ugm-3,,,,,,,,,,,,,0.50,P,ugm-3,,,
30-03-2020,12:00,0.065746,R,mgm-3,7.500,R,ugm-3 (TEOM FDMS),1.47333,R,ugm-3,5.89355,R,ugm-3,8.15263,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),73.44176,R,ugm-3,3.800,R,ugm-3 (TEOM FDMS),0.46871,R,ugm-3,0.500,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),0.40,P,ugm-3,,,,,,,,,,,,,0.40,P,ugm-3,,,
30-03-2020,13:00,0.062285,R,mgm-3,6.300,R,ugm-3 (TEOM FDMS),1.44264,R,ugm-3,5.28466,R,ugm-3,7.49667,R,ugm-3,1.700,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),76.33553,R,ugm-3,5.900,R,ugm-3 (TEOM FDMS),0.40175,R,ugm-3,4.600,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS),0.30,P,ugm-3,,,,,,,,,,,,,0.30,P,ugm-3,,,
30-03-2020,14:00,0.055365,R,mgm-3,5.900,R,ugm-3 (TEOM FDMS),1.28916,R,ugm-3,5.75425,R,ugm-3,7.73094,R,ugm-3,3.400,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS),77.43316,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),0.40175,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),0.30,P,ugm-3,,,,,,,,,,,,,0.30,P,ugm-3,,,
30-03-2020,15:00,0.100348,R,mgm-3,6.700,R,ugm-3 (TEOM FDMS),1.25847,R,ugm-3,7.48807,R,ugm-3,9.41769,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),-1.200,R,ugm-3 (TEOM FDMS),72.89294,R,ugm-3,-2.700,R,ugm-3 (TEOM FDMS),0.26784,R,ugm-3,1.400,R,ugm-3 (TEOM FDMS),-1.500,R,ugm-3 (TEOM FDMS),0.40,P,ugm-3,,,,,,,,,,,,,0.50,P,ugm-3,,,
30-03-2020,16:00,0.114189,R,mgm-3,8.000,R,ugm-3 (TEOM FDMS),1.44264,R,ugm-3,7.39310,R,ugm-3,9.60511,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),-0.800,R,ugm-3 (TEOM FDMS),72.94284,R,ugm-3,-2.000,R,ugm-3 (TEOM FDMS),0.33479,R,ugm-3,2.000,R,ugm-3 (TEOM FDMS),-1.200,R,ugm-3 (TEOM FDMS),0.50,P,ugm-3,,,,,,,,,,,,,0.60,P,ugm-3,,,
30-03-2020,17:00,0.110729,R,mgm-3,10.000,R,ugm-3 (TEOM FDMS),1.07430,R,ugm-3,8.89495,R,ugm-3,10.54219,R,ugm-3,9.900,R,ugm-3 (TEOM FDMS),5.900,R,ugm-3 (TEOM FDMS),70.49810,R,ugm-3,8.500,R,ugm-3 (TEOM FDMS),0.20088,R,ugm-3,0.100,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),0.40,P,ugm-3,,,,,,,,,,,,,0.60,P,ugm-3,,,
30-03-2020,18:00,0.138412,R,mgm-3,10.400,R,ugm-3 (TEOM FDMS),0.85944,R,ugm-3,7.53765,R,ugm-3,8.85544,R,ugm-3,8.100,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),73.24219,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),0.20088,R,ugm-3,2.300,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS),0.50,P,ugm-3,,,,,,,,,,,,,0.60,P,ugm-3,,,
30-03-2020,19:00,0.117649,R,mgm-3,9.900,R,ugm-3 (TEOM FDMS),1.01292,R,ugm-3,9.03593,R,ugm-3,10.58905,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS),68.95144,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),0.13392,R,ugm-3,-0.300,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),0.50,P,ugm-3,,,,,,,,,,,,,0.70,P,ugm-3,,,
30-03-2020,20:00,0.100348,R,mgm-3,12.400,R,ugm-3 (TEOM FDMS),0.76736,R,ugm-3,8.28795,R,ugm-3,9.46455,R,ugm-3,10.000,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),68.20305,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),0.20088,R,ugm-3,2.400,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS),0.50,P,ugm-3,,,,,,,,,,,,,0.70,P,ugm-3,,,
30-03-2020,21:00,0.096888,R,mgm-3,12.900,R,ugm-3 (TEOM FDMS),0.85944,R,ugm-3,8.19361,R,ugm-3,9.51140,R,ugm-3,11.900,R,ugm-3 (TEOM FDMS),4.700,R,ugm-3 (TEOM FDMS),66.80606,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),0.33479,R,ugm-3,1.000,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS),0.60,P,ugm-3,,,,,,,,,,,,,0.80,P,ugm-3,,,
30-03-2020,22:00,0.096888,R,mgm-3,12.800,R,ugm-3 (TEOM FDMS),0.70597,R,ugm-3,7.53870,R,ugm-3,8.62117,R,ugm-3,10.700,R,ugm-3 (TEOM FDMS),5.200,R,ugm-3 (TEOM FDMS),66.50670,R,ugm-3,7.400,R,ugm-3 (TEOM FDMS),0.33479,R,ugm-3,2.100,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),0.50,P,ugm-3,,,,,,,,,,,,,0.70,P,ugm-3,,,
30-03-2020,23:00,0.121111,R,mgm-3,11.300,R,ugm-3 (TEOM FDMS),0.85944,R,ugm-3,5.38235,R,ugm-3,6.70015,R,ugm-3,7.900,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),67.95359,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),0.26784,R,ugm-3,3.400,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),0.40,P,ugm-3,,,,,,,,,,,,,0.60,P,ugm-3,,,
30-03-2020,24:00,0.138412,R,mgm-3,8.700,R,ugm-3 (TEOM FDMS),0.70597,R,ugm-3,4.21205,R,ugm-3,5.29452,R,ugm-3,7.300,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),69.00133,R,ugm-3,3.400,R,ugm-3 (TEOM FDMS),0.20088,R,ugm-3,1.400,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),0.30,P,ugm-3,,,,,,,,,,,,,0.50,P,ugm-3,,,
31-03-2020,01:00,0.129415,R,mgm-3,7.400,R,ugm-3 (TEOM FDMS),0.74193,R,ugm-3,2.51120,R,ugm-3,3.64882,R,ugm-3,5.400,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS),73.30871,R,ugm-3,4.700,R,ugm-3 (TEOM FDMS),0.26800,R,ugm-3,2.000,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),0.30,P,ugm-3,,,,,,,,,,,,,0.40,P,ugm-3,,,
31-03-2020,02:00,0.175635,R,mgm-3,7.200,R,ugm-3 (TEOM FDMS),,,,,,,,,,10.300,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS),67.45466,R,ugm-3,4.100,R,ugm-3 (TEOM FDMS),,,,-3.100,R,ugm-3 (TEOM FDMS),-0.700,R,ugm-3 (TEOM FDMS),0.30,P,ugm-3,,,,,,,,,,,,,0.40,P,ugm-3,,,
31-03-2020,03:00,0.155991,R,mgm-3,5.900,R,ugm-3 (TEOM FDMS),,,,,,,,,,2.300,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),73.09251,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),0.33499,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS),0.10,P,ugm-3,,,,,,,,,,,,,0.20,P,ugm-3,,,
31-03-2020,04:00,0.190655,R,mgm-3,6.700,R,ugm-3 (TEOM FDMS),,,,,,,,,,2.100,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),78.78026,R,ugm-3,1.700,R,ugm-3 (TEOM FDMS),0.26800,R,ugm-3,4.600,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),0.10,P,ugm-3,,,,,,,,,,,,,0.10,P,ugm-3,,,
31-03-2020,05:00,0.169857,R,mgm-3,9.800,R,ugm-3 (TEOM FDMS),0.64919,R,ugm-3,3.58133,R,ugm-3,4.57675,R,ugm-3,7.300,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),78.92994,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),0.06700,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),0.10,P,ugm-3,,,,,,,,,,,,,0.10,P,ugm-3,,,
31-03-2020,06:00,0.187189,R,mgm-3,10.600,R,ugm-3 (TEOM FDMS),0.74193,R,ugm-3,6.50602,R,ugm-3,7.64364,R,ugm-3,8.700,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),73.14241,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),0.06700,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS),0.10,P,ugm-3,,,,,,,,,,,,,0.20,P,ugm-3,,,
31-03-2020,07:00,0.176790,R,mgm-3,6.600,R,ugm-3 (TEOM FDMS),1.14381,R,ugm-3,7.63558,R,ugm-3,9.38941,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),68.30283,R,ugm-3,4.400,R,ugm-3 (TEOM FDMS),0.26800,R,ugm-3,0.600,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),0.30,P,ugm-3,,,,,,,,,,,,,0.30,P,ugm-3,,,
31-03-2020,08:00,0.190655,R,mgm-3,9.200,R,ugm-3 (TEOM FDMS),1.51478,R,ugm-3,8.43508,R,ugm-3,10.75771,R,ugm-3,7.900,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),67.25509,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),0.06700,R,ugm-3,1.300,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS),0.30,P,ugm-3,,,,,,,,,,,,,0.30,P,ugm-3,,,
31-03-2020,09:00,0.180257,R,mgm-3,9.900,R,ugm-3 (TEOM FDMS),1.54569,R,ugm-3,6.73628,R,ugm-3,9.10631,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),72.69337,R,ugm-3,2.400,R,ugm-3 (TEOM FDMS),0.06700,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS),0.20,P,ugm-3,,,,,,,,,,,,,0.30,P,ugm-3,,,
31-03-2020,10:00,0.145591,R,mgm-3,13.900,R,ugm-3 (TEOM FDMS),1.39113,R,ugm-3,6.92610,R,ugm-3,9.05913,R,ugm-3,9.400,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS),74.73897,R,ugm-3,2.000,R,ugm-3 (TEOM FDMS),0.26800,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),0.20,P,ugm-3,,,,,,,,,,,,,0.30,P,ugm-3,,,
31-03-2020,11:00,0.051997,R,mgm-3,10.900,R,ugm-3 (TEOM FDMS),1.23656,R,ugm-3,4.28494,R,ugm-3,6.18097,R,ugm-3,9.400,R,ugm-3 (TEOM FDMS),-1.200,R,ugm-3 (TEOM FDMS),76.98413,R,ugm-3,-0.100,R,ugm-3 (TEOM FDMS),0.26800,R,ugm-3,1.500,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),0.20,P,ugm-3,,,,,,,,,,,,,0.20,P,ugm-3,,,
31-03-2020,12:00,0.045064,R,mgm-3,11.100,R,ugm-3 (TEOM FDMS),1.05107,R,ugm-3,3.95597,R,ugm-3,5.56759,R,ugm-3,7.700,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),79.02972,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),0.46899,R,ugm-3,3.400,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS),0.20,P,ugm-3,,,,,,,,,,,,,0.20,P,ugm-3,,,
31-03-2020,13:00,0.034665,R,mgm-3,10.900,R,ugm-3 (TEOM FDMS),0.86559,R,ugm-3,2.25869,R,ugm-3,3.58591,R,ugm-3,6.800,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),82.97123,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),0.13400,R,ugm-3,4.100,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS),0.20,P,ugm-3,,,,,,,,,,,,,0.20,P,ugm-3,,,
31-03-2020,14:00,0.048531,R,mgm-3,18.200,R,ugm-3 (TEOM FDMS),0.83467,R,ugm-3,4.05186,R,ugm-3,5.33167,R,ugm-3,12.600,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),82.57209,R,ugm-3,6.300,R,ugm-3 (TEOM FDMS),0.20100,R,ugm-3,5.600,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS),0.30,P,ugm-3,,,,,,,,,,,,,0.40,P,ugm-3,,,
31-03-2020,15:00,0.138659,R,mgm-3,11.300,R,ugm-3 (TEOM FDMS),1.08199,R,ugm-3,5.22969,R,ugm-3,6.88871,R,ugm-3,7.500,R,ugm-3 (TEOM FDMS),-0.500,R,ugm-3 (TEOM FDMS),82.57209,R,ugm-3,-1.400,R,ugm-3 (TEOM FDMS),0.26800,R,ugm-3,3.800,R,ugm-3 (TEOM FDMS),-0.900,R,ugm-3 (TEOM FDMS),0.30,P,ugm-3,,,,,,,,,,,,,0.40,P,ugm-3,,,
31-03-2020,16:00,0.145591,R,mgm-3,13.200,R,ugm-3 (TEOM FDMS),0.64919,R,ugm-3,5.04401,R,ugm-3,6.03942,R,ugm-3,9.800,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS),84.61768,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),0.26800,R,ugm-3,3.400,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),0.30,P,ugm-3,,,,,,,,,,,,,0.40,P,ugm-3,,,
31-03-2020,17:00,0.142126,R,mgm-3,8.600,R,ugm-3 (TEOM FDMS),0.74193,R,ugm-3,5.37363,R,ugm-3,6.51125,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),84.96693,R,ugm-3,2.600,R,ugm-3 (TEOM FDMS),0.26800,R,ugm-3,2.000,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),0.30,P,ugm-3,,,,,,,,,,,,,0.40,P,ugm-3,,,
31-03-2020,18:00,0.142126,R,mgm-3,10.900,R,ugm-3 (TEOM FDMS),0.64919,R,ugm-3,5.84612,R,ugm-3,6.84153,R,ugm-3,9.400,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS),84.11876,R,ugm-3,1.400,R,ugm-3 (TEOM FDMS),0.26800,R,ugm-3,1.500,R,ugm-3 (TEOM FDMS),-0.700,R,ugm-3 (TEOM FDMS),0.30,P,ugm-3,,,,,,,,,,,,,0.50,P,ugm-3,,,
31-03-2020,19:00,0.266917,R,mgm-3,12.000,R,ugm-3 (TEOM FDMS),0.61828,R,ugm-3,9.10196,R,ugm-3,10.04997,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),6.600,R,ugm-3 (TEOM FDMS),77.68262,R,ugm-3,7.800,R,ugm-3 (TEOM FDMS),0.33499,R,ugm-3,1.800,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),0.60,P,ugm-3,,,,,,,,,,,,,0.80,P,ugm-3,,,
31-03-2020,20:00,0.398643,R,mgm-3,18.700,R,ugm-3 (TEOM FDMS),0.77285,R,ugm-3,14.81000,R,ugm-3,15.99502,R,ugm-3,16.200,R,ugm-3 (TEOM FDMS),8.200,R,ugm-3 (TEOM FDMS),68.40262,R,ugm-3,8.000,R,ugm-3 (TEOM FDMS),0.40199,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS),1.10,P,ugm-3,,,,,,,,,,,,,1.80,P,ugm-3,,,
31-03-2020,21:00,0.266917,R,mgm-3,17.200,R,ugm-3 (TEOM FDMS),0.86559,R,ugm-3,16.83822,R,ugm-3,18.16544,R,ugm-3,14.900,R,ugm-3 (TEOM FDMS),8.800,R,ugm-3 (TEOM FDMS),62.31573,R,ugm-3,9.200,R,ugm-3 (TEOM FDMS),0.53599,R,ugm-3,2.300,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),1.40,P,ugm-3,,,,,,,,,,,,,2.00,P,ugm-3,,,
31-03-2020,22:00,0.166390,R,mgm-3,15.800,R,ugm-3 (TEOM FDMS),0.64919,R,ugm-3,12.31018,R,ugm-3,13.30559,R,ugm-3,14.000,R,ugm-3 (TEOM FDMS),9.100,R,ugm-3 (TEOM FDMS),63.86240,R,ugm-3,9.600,R,ugm-3 (TEOM FDMS),0.53599,R,ugm-3,1.800,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS),0.90,P,ugm-3,,,,,,,,,,,,,1.40,P,ugm-3,,,
31-03-2020,23:00,0.166390,R,mgm-3,15.600,R,ugm-3 (TEOM FDMS),0.64919,R,ugm-3,8.96019,R,ugm-3,9.95560,R,ugm-3,12.400,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS),66.55660,R,ugm-3,8.000,R,ugm-3 (TEOM FDMS),0.33499,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),0.70,P,ugm-3,,,,,,,,,,,,,1.10,P,ugm-3,,,
31-03-2020,24:00,0.339714,R,mgm-3,16.200,R,ugm-3 (TEOM FDMS),0.83467,R,ugm-3,9.43071,R,ugm-3,10.71053,R,ugm-3,14.800,R,ugm-3 (TEOM FDMS),8.500,R,ugm-3 (TEOM FDMS),60.22025,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),0.46899,R,ugm-3,1.400,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),0.80,P,ugm-3,,,,,,,,,,,,,1.20,P,ugm-3,,,
01-04-2020,01:00,0.226879,R,mgm-3,18.200,R,ugm-3 (TEOM FDMS),0.99627,R,ugm-3,10.44536,R,ugm-3,11.97295,R,ugm-3,16.400,R,ugm-3 (TEOM FDMS),10.200,R,ugm-3 (TEOM FDMS),58.47401,R,ugm-3,11.000,R,ugm-3 (TEOM FDMS),0.26815,R,ugm-3,1.800,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),0.60,P,ugm-3,,,,,,,,,,,,,0.90,P,ugm-3,,,
01-04-2020,02:00,0.208358,R,mgm-3,18.100,R,ugm-3 (TEOM FDMS),1.12080,R,ugm-3,16.33591,R,ugm-3,18.05445,R,ugm-3,14.700,R,ugm-3 (TEOM FDMS),10.100,R,ugm-3 (TEOM FDMS),51.35601,R,ugm-3,11.200,R,ugm-3 (TEOM FDMS),0.26815,R,ugm-3,3.400,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),0.70,P,ugm-3,,,,,,,,,,,,,1.10,P,ugm-3,,,
01-04-2020,03:00,0.298648,R,mgm-3,16.200,R,ugm-3 (TEOM FDMS),1.08967,R,ugm-3,17.33388,R,ugm-3,19.00469,R,ugm-3,13.000,R,ugm-3 (TEOM FDMS),9.300,R,ugm-3 (TEOM FDMS),50.54110,R,ugm-3,11.000,R,ugm-3 (TEOM FDMS),0.26815,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),0.60,P,ugm-3,,,,,,,,,,,,,1.00,P,ugm-3,,,
01-04-2020,04:00,0.170159,R,mgm-3,18.700,R,ugm-3 (TEOM FDMS),1.89914,R,ugm-3,19.22849,R,ugm-3,22.14046,R,ugm-3,15.100,R,ugm-3 (TEOM FDMS),9.300,R,ugm-3 (TEOM FDMS),37.86841,R,ugm-3,11.200,R,ugm-3 (TEOM FDMS),0.06704,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),0.70,P,ugm-3,,,,,,,,,,,,,1.00,P,ugm-3,,,
01-04-2020,05:00,0.180578,R,mgm-3,20.300,R,ugm-3 (TEOM FDMS),1.58780,R,ugm-3,16.95018,R,ugm-3,19.38478,R,ugm-3,16.600,R,ugm-3 (TEOM FDMS),12.900,R,ugm-3 (TEOM FDMS),31.83142,R,ugm-3,15.500,R,ugm-3 (TEOM FDMS),0.13408,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),0.90,P,ugm-3,,,,,,,,,,,,,1.30,P,ugm-3,,,
01-04-2020,06:00,0.180578,R,mgm-3,18.700,R,ugm-3 (TEOM FDMS),1.68120,R,ugm-3,19.80021,R,ugm-3,22.37802,R,ugm-3,16.200,R,ugm-3 (TEOM FDMS),11.400,R,ugm-3 (TEOM FDMS),27.88991,R,ugm-3,13.800,R,ugm-3 (TEOM FDMS),0.00000,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),1.00,P,ugm-3,,,,,,,,,,,,,1.40,P,ugm-3,,,
01-04-2020,07:00,0.197941,R,mgm-3,18.000,R,ugm-3 (TEOM FDMS),3.30014,R,ugm-3,27.10529,R,ugm-3,32.16543,R,ugm-3,16.000,R,ugm-3 (TEOM FDMS),11.100,R,ugm-3 (TEOM FDMS),21.30410,R,ugm-3,12.300,R,ugm-3 (TEOM FDMS),0.13408,R,ugm-3,2.000,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),0.90,P,ugm-3,,,,,,,,,,,,,1.30,P,ugm-3,,,
01-04-2020,08:00,0.197941,R,mgm-3,19.000,R,ugm-3 (TEOM FDMS),7.87674,R,ugm-3,31.96585,R,ugm-3,44.04336,R,ugm-3,17.000,R,ugm-3 (TEOM FDMS),10.600,R,ugm-3 (TEOM FDMS),17.31270,R,ugm-3,12.100,R,ugm-3 (TEOM FDMS),0.20111,R,ugm-3,2.000,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),1.00,P,ugm-3,,,,,,,,,,,,,1.40,P,ugm-3,,,
01-04-2020,09:00,0.156269,R,mgm-3,16.100,R,ugm-3 (TEOM FDMS),5.82194,R,ugm-3,28.74994,R,ugm-3,37.67679,R,ugm-3,15.200,R,ugm-3 (TEOM FDMS),8.300,R,ugm-3 (TEOM FDMS),26.29335,R,ugm-3,9.800,R,ugm-3 (TEOM FDMS),0.40223,R,ugm-3,0.900,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),0.90,P,ugm-3,,,,,,,,,,,,,1.10,P,ugm-3,,,
01-04-2020,10:00,0.118070,R,mgm-3,14.200,R,ugm-3 (TEOM FDMS),3.67374,R,ugm-3,19.59573,R,ugm-3,25.22872,R,ugm-3,11.300,R,ugm-3 (TEOM FDMS),7.200,R,ugm-3 (TEOM FDMS),41.80992,R,ugm-3,11.400,R,ugm-3 (TEOM FDMS),0.26815,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),0.70,P,ugm-3,,,,,,,,,,,,,0.90,P,ugm-3,,,
01-04-2020,11:00,0.059035,R,mgm-3,12.500,R,ugm-3 (TEOM FDMS),3.64261,R,ugm-3,17.45793,R,ugm-3,23.04318,R,ugm-3,5.800,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),57.52605,R,ugm-3,5.600,R,ugm-3 (TEOM FDMS),0.20111,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),0.50,P,ugm-3,,,,,,,,,,,,,0.60,P,ugm-3,,,
